IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	PC1_AVG	PC2_AVG	PC3_AVG	PC4_AVG	PC5_AVG	PC6_AVG	PC7_AVG	PC8_AVG	PC9_AVG	PC10_AVG	super_pop
NA19055	1723492	1723492	0.120741	0.16914	-0.0159576	-0.0196619	-0.00212646	0.0743049	-0.020705	-0.020112	0.0020039	-0.001936	EAS
NA19062	1733714	1733714	0.120827	0.166643	-0.0179702	-0.0199249	0.00106999	0.0656424	-0.0129951	-0.0196954	6.96397e-05	0.00222855	EAS
NA19063	1732482	1732482	0.121533	0.167309	-0.0155349	-0.0215849	-0.000112165	0.06777	-0.0193107	-0.02218	3.37704e-05	-0.00116978	EAS
NA19064	1722452	1722452	0.119449	0.167422	-0.0150229	-0.0236941	-0.000413264	0.0661046	-0.0154967	-0.022858	-0.000405579	-0.000584507	EAS
NA19067	1730226	1730226	0.121015	0.16886	-0.0155786	-0.0257122	0.000179429	0.0686984	-0.0156666	-0.0180391	0.00076846	-0.00474258	EAS
NA19068	1733220	1733220	0.125066	0.167937	-0.0217755	-0.0205675	0.000133452	0.0674109	-0.0166624	-0.0158924	0.00424889	-0.00500999	EAS
NA19072	1734462	1734462	0.121324	0.165884	-0.0133411	-0.0240745	0.00112963	0.0639682	-0.0160736	-0.0182675	0.00187701	-0.000664983	EAS
NA19079	1733234	1733234	0.119611	0.168307	-0.0164724	-0.0187228	2.59654e-05	0.067256	-0.0177812	-0.0220181	-0.00128442	-0.00137071	EAS
NA19080	1731820	1731820	0.12007	0.168712	-0.0164879	-0.0254516	-0.00156685	0.0697051	-0.0141991	-0.0157307	-0.00201744	-0.000935896	EAS
NA19081	1733574	1733574	0.123317	0.165053	-0.015966	-0.0201848	-0.0013259	0.0731436	-0.0181672	-0.0217994	-0.00177387	0.000999734	EAS
NA19084	1728114	1728114	0.12186	0.166929	-0.0185545	-0.0234039	0.000706968	0.069151	-0.0205701	-0.0228677	0.00079023	0.0032031	EAS
NA19086	1735458	1735458	0.120744	0.167387	-0.0163068	-0.0228722	-0.00105384	0.0727039	-0.0183347	-0.0221089	0.00135935	-0.0012578	EAS
NA19087	1733016	1733016	0.124287	0.167526	-0.0187977	-0.0213805	0.00201901	0.0671729	-0.0160875	-0.020334	0.00251501	-0.00188444	EAS
NA19113	1731884	1731884	-0.287314	0.0210138	-0.000922686	-0.002065	0.00043474	0.00283977	0.0387263	-0.020671	-0.0101929	-0.00157862	AFR
NA19200	1732208	1732208	-0.288694	0.0195027	0.000285052	-0.00124952	0.00341904	0.00443697	0.0450615	-0.0195673	-0.000529942	0.00266313	AFR
NA19248	1723622	1723622	-0.288905	0.017755	-0.00126091	0.000327727	-0.00682119	0.00130822	0.0256303	-0.0172978	-0.00963059	0.00580045	AFR
NA19355	1722548	1722548	-0.257286	0.0129506	-0.00103242	-0.00231917	0.0839061	0.0019817	-0.0322261	0.0242946	-0.0059954	-0.0140858	AFR
NA19391	1732146	1732146	-0.2694	0.014701	0.00275659	-0.000480028	0.0834718	-0.000253432	-0.0271274	0.0199305	0.00200912	-0.00231225	AFR
NA19648	1733142	1733142	0.0833673	-0.119891	-0.0334965	-0.0218668	0.00277726	-0.011767	-0.00972291	-0.0201345	-0.00235854	-0.00476101	AMR
NA19652	1722508	1722508	0.0795006	-0.0690555	-0.0521915	0.0291541	0.00160559	-0.00650632	-0.00589944	-0.0120085	-0.000745399	0.00353201	AMR
NA19726	1734484	1734484	0.104354	0.000771419	-0.086817	0.11121	-0.000170628	-0.00620556	-0.0015963	-0.0046743	-0.000998571	0.000688883	AMR
NA19758	1734160	1734160	0.108157	0.0340039	-0.10277	0.147079	0.00124276	0.00212919	0.00523049	0.00641413	0.00333079	-0.00205982	AMR
NA19759	1727618	1727618	0.102423	0.0279009	-0.0969016	0.141613	-0.00117074	0.0012964	0.00447587	0.00508916	0.00236928	-0.00103251	AMR
NA19773	1727248	1727248	0.0903929	-0.0455217	-0.0608317	0.05227	0.000228754	-0.00382812	-0.00580121	-0.0114807	0.00234596	-0.00307265	AMR
NA19779	1734404	1734404	0.0825213	-0.0601772	-0.0520075	0.0367236	0.00271915	-0.0071677	-0.00579419	-0.0141331	-0.00124626	-0.0062555	AMR
NA19786	1735238	1735238	0.093271	-0.00535057	-0.0786573	0.100509	-0.000212075	-0.00445051	-0.00401103	-0.00576047	-0.00399595	-0.00474896	AMR
NA19789	1726526	1726526	0.0772766	-0.0267447	-0.0626797	0.0716807	0.000258725	-0.00142508	-0.00905641	-0.010304	0.00254276	0.00356833	AMR
NA19792	1730994	1730994	0.0788041	-0.0514297	-0.0530405	0.0438265	-0.000326344	-0.00426599	-0.00572667	-0.00981909	-0.00621037	-0.00384357	AMR
NA19794	1734330	1734330	0.0853263	-0.0633541	-0.0575844	0.0349802	-0.000890446	-0.00986677	-0.00992419	-0.0136851	-0.00158063	-0.00271142	AMR
NA19834	1734020	1734020	-0.186387	-0.0207888	-0.00811154	-0.0112325	-0.00422341	0.00285599	0.00605089	0.00318744	0.0190957	0.0117958	AFR
NA20531	1734696	1734696	0.0865512	-0.127329	-0.0199056	-0.0403638	0.00305203	-0.0140019	-0.0152807	-0.0268462	-0.000564692	0.00530031	EUR
NA20774	1735060	1735060	0.0862031	-0.130696	-0.0177003	-0.0382056	0.00141735	-0.0100834	-0.0152183	-0.0320819	0.000665942	0.00386819	EUR
NA20790	1726226	1726226	0.0845151	-0.132242	-0.0230325	-0.0404344	-0.00107948	-0.00920848	-0.0121604	-0.0292845	-0.00239315	0.00443161	EUR
NA20903	1733816	1733816	0.0884345	-0.0386836	0.0871838	0.0297322	0.000963175	0.00203668	0.00146113	0.00249822	0.00131443	0.0164745	SAS
NA21104	1734766	1734766	0.0887044	-0.0322393	0.0992854	0.0385964	-0.00152108	0.00579707	0.00164363	-0.000912372	-0.000312076	0.0724492	SAS
NA21113	1734992	1734992	0.087933	-0.0324177	0.100576	0.0352265	0.00054076	0.00349045	-0.0009243	-0.00129685	0.00130309	0.0725449	SAS
HG00127	1732496	1732496	0.0960702	-0.131178	-0.0297519	-0.0390511	-0.00138697	0.000569974	-0.00462814	0.00324388	0.00044354	0.00389801	EUR
HG00146	1734526	1734526	0.0968398	-0.1318	-0.033619	-0.0410124	0.000696623	0.00367385	-0.00179305	0.00649413	-0.000250682	0.00428261	EUR
HG00237	1734878	1734878	0.0942332	-0.129492	-0.0302599	-0.0399605	0.000145799	0.000885835	-0.00464576	0.00723075	-0.00186471	0.00575673	EUR
HG00312	1734024	1734024	0.100054	-0.114616	-0.0325538	-0.0347583	-0.00438736	-0.0162461	-0.0235357	0.0652912	0.00379542	-0.0059984	EUR
HG00345	1735066	1735066	0.0994709	-0.111092	-0.0356458	-0.0364622	-0.00336886	-0.0174071	-0.0276688	0.07337	0.00387903	-0.00764663	EUR
HG00383	1728244	1728244	0.0982843	-0.109466	-0.0352493	-0.0383308	-0.00340173	-0.0197468	-0.0319625	0.0881479	0.00838459	-0.0129962	EUR
HG00407	1734674	1734674	0.12327	0.173881	-0.0136916	-0.0363173	-0.000150862	0.0073623	-0.00232283	-0.00164473	-0.00158893	0.00204766	EAS
HG00422	1734622	1734622	0.124649	0.1738	-0.0176308	-0.0348342	0.000959511	0.00728578	0.000352269	-0.00123719	-0.00343981	0.00421016	EAS
HG00449	1735722	1735722	0.122255	0.173576	-0.0172789	-0.0354829	-0.000894747	0.000506189	-0.000818184	0.00340892	0.00157945	0.00238952	EAS
HG00451	1735328	1735328	0.122737	0.174263	-0.0195072	-0.0328787	0.00077272	0.00129065	0.000524083	-0.000121191	-0.000594493	-4.24333e-05	EAS
HG00463	1735564	1735564	0.124335	0.174206	-0.0195598	-0.0354709	-0.000534184	0.00268179	-0.00361405	0.000409538	0.000467338	0.00194493	EAS
HG00475	1726436	1726436	0.123319	0.172008	-0.0169309	-0.035251	0.000464358	-0.000626281	0.000436967	-0.00375444	0.000799439	-0.00208105	EAS
HG00479	1735644	1735644	0.125978	0.17092	-0.014213	-0.0316029	-0.00137675	0.00473664	-0.00156137	0.000740648	0.00185486	-0.00354473	EAS
HG00500	1735668	1735668	0.12375	0.17307	-0.0187395	-0.0356562	-0.000509206	-0.00293774	-0.00297025	0.00160412	-0.00364058	0.00328626	EAS
HG00543	1721014	1721014	0.120796	0.174243	-0.015978	-0.0317217	-0.00135393	0.00986817	-0.0011726	0.00212589	0.000861361	0.00535132	EAS
HG00566	1734948	1734948	0.125013	0.176648	-0.0177273	-0.0343693	0.000191191	0.00204186	0.00087745	-0.00057658	-0.00280438	0.00280864	EAS
HG00592	1735684	1735684	0.123499	0.16789	-0.0207606	-0.0297417	-0.00219521	-0.0246577	0.00160065	-0.00693283	-0.00229556	0.00535734	EAS
HG00593	1735590	1735590	0.123221	0.177217	-0.0150046	-0.0349581	-0.000924084	0.000303274	0.000152507	0.00174609	-0.000792138	0.0029629	EAS
HG00595	1736166	1736166	0.124648	0.174363	-0.0154494	-0.0372863	0.00149165	-0.00219517	0.000361399	-0.00826059	0.00197386	0.00649573	EAS
HG00598	1729668	1729668	0.122935	0.175561	-0.0150665	-0.0345172	0.000316902	0.00460647	0.00102098	0.0017644	0.00152506	0.00080853	EAS
HG00610	1735014	1735014	0.123142	0.173366	-0.017171	-0.0339969	-0.000782312	-0.00140317	0.00125109	-0.00349498	-0.000357659	0.00128194	EAS
HG00611	1733958	1733958	0.123123	0.172193	-0.0199317	-0.0332184	-0.00187853	-0.00632309	0.00334881	-0.00220836	-0.00330678	0.00688663	EAS
HG00641	1730992	1730992	0.0639001	-0.0823246	-0.0420691	0.0049747	-0.00167485	-1.96668e-05	0.0125187	-0.0272214	0.00156764	-0.00150861	AMR
HG00650	1735278	1735278	0.123952	0.174913	-0.013632	-0.0362459	-0.00344214	0.0241091	-0.00163811	0.00490679	0.0013805	5.19984e-05	EAS
HG00653	1733968	1733968	0.123386	0.174448	-0.0128571	-0.0378706	-0.00163339	0.0171465	-0.00189511	0.000993251	-0.0015123	-0.000154233	EAS
HG00672	1732484	1732484	0.123265	0.1746	-0.0141419	-0.036846	0.000120725	0.0199906	0.000190521	0.000668602	0.000747989	-0.000968297	EAS
HG00684	1732088	1732088	0.120877	0.17295	-0.0143989	-0.0365126	-0.00190693	0.0156565	0.000318042	0.00175314	0.000692335	0.000297835	EAS
HG00693	1733406	1733406	0.124464	0.17333	-0.0159494	-0.0344204	-0.0012006	0.0146424	-0.00153409	0.00201921	-0.00112075	0.00200564	EAS
HG00698	1719476	1719476	0.120337	0.174554	-0.0172159	-0.0370521	-0.001762	0.0177657	-0.00162326	-0.000482949	0.00028279	0.00324762	EAS
HG00699	1731778	1731778	0.120807	0.17524	-0.015093	-0.0360966	-0.00160321	0.00985373	-0.00260138	-0.000577038	0.00108462	0.00507487	EAS
HG00701	1735720	1735720	0.123594	0.173614	-0.0156716	-0.0320326	0.000169414	0.0126889	-0.000893739	0.00172211	-0.00232232	0.00370127	EAS
HG00707	1732812	1732812	0.125735	0.17406	-0.0189739	-0.0362679	0.000325299	0.0201113	-0.000493887	-0.00107144	-0.00127024	0.00456465	EAS
HG00717	1734978	1734978	0.121295	0.177102	-0.0165004	-0.0344947	-0.000454416	0.0178729	-0.00367904	0.00373343	-0.000966747	0.00127138	EAS
HG00844	1736142	1736142	0.12019	0.169747	-0.0128454	-0.0405428	-0.00029645	0.0564376	-0.00405527	0.00723579	0.00312322	-0.00150889	EAS
HG00956	1733778	1733778	0.120169	0.168662	-0.0096749	-0.0368213	-0.000248237	0.0496448	-0.00291427	0.00292956	0.00234275	0.00138457	EAS
HG00978	1733110	1733110	0.122864	0.171055	-0.00868257	-0.0370929	-0.0037261	0.0470894	-0.00206727	0.00479287	-0.00173792	-0.00282857	EAS
HG00982	1735900	1735900	0.121003	0.175221	-0.0103975	-0.0386127	0.000424968	0.0565812	0.00183229	0.00495023	0.00134173	-0.00603501	EAS
HG01028	1730422	1730422	0.121061	0.172093	-0.00632393	-0.0374425	-0.00250948	0.053175	-0.000937887	0.00526416	0.0018056	-0.00505905	EAS
HG01058	1726412	1726412	0.0492582	-0.0782451	-0.0402681	0.00203037	-0.00311224	0.00395909	0.0089845	-0.0207631	0.00169686	-0.0119598	AMR
HG01073	1734976	1734976	0.0637511	-0.0876197	-0.0445404	0.000636625	0.00122874	0.0101729	0.0140596	-0.025882	0.0025932	-0.00540666	AMR
HG01097	1729506	1729506	0.0619072	-0.0849988	-0.0443442	0.00101654	-0.00179206	0.00689844	0.0104159	-0.0262841	-0.00015789	-0.00381944	AMR
HG01101	1732786	1732786	0.0392062	-0.0746278	-0.0446928	0.00690222	0.00162552	0.0046268	0.0138933	-0.0296306	0.00166918	-0.0069112	AMR
HG01142	1725926	1725926	0.0315535	-0.0290507	-0.0574925	0.0601414	-0.0041653	0.00859207	0.00693292	-0.0157009	0.00127134	-0.0148007	AMR
HG01148	1734532	1734532	0.0752078	-0.074019	-0.0549973	0.0293525	0.0027215	0.00925248	0.00888486	-0.0166988	0.00424718	-0.0161828	AMR
HG01191	1733322	1733322	0.0603293	-0.0742075	-0.0452317	0.0158634	-0.000432299	0.00695649	0.010798	-0.0213937	-0.000194913	-0.0116869	AMR
HG01256	1733270	1733270	0.0911315	-0.0939351	-0.050313	0.00248383	0.00251745	0.00534007	0.00989461	-0.0217745	-0.00135352	-0.0018844	AMR
HG01259	1735478	1735478	0.0837882	-0.101088	-0.0430454	-0.00924713	0.000690457	0.00657937	0.0112755	-0.0233415	0.000281481	-0.0105757	AMR
HG01312	1732642	1732642	0.0495438	-0.0882848	-0.0384516	-0.0054297	-0.000377951	0.0049271	0.00963339	-0.0237028	-0.00295922	-0.00338337	AMR
HG01359	1734142	1734142	0.082331	-0.0698245	-0.0510145	0.0257505	-0.000706895	0.00581044	0.00663113	-0.0159721	0.00241033	-0.00938486	AMR
HG01375	1734392	1734392	0.0469373	-0.0497149	-0.0573982	0.043823	-0.0014037	0.00548813	0.00932946	-0.015846	-0.00309929	-0.00419646	AMR
HG01413	1730410	1730410	0.0465809	-0.069676	-0.042415	0.0142954	0.000864889	0.010907	0.0159328	-0.0203113	0.002265	-0.0122609	AMR
HG01459	1730696	1730696	0.0862875	-0.0417447	-0.067427	0.0679585	-0.000979695	0.0030691	0.00514833	-0.0142836	0.00916756	-0.0131732	AMR
HG01473	1723734	1723734	0.0603858	-0.0490753	-0.059361	0.044446	-0.00164822	0.00616542	0.0100189	-0.0142061	0.00397649	-0.0124023	AMR
HG01577	1735700	1735700	0.0813404	-0.0322632	-0.0713284	0.0791097	0.00194896	0.0068472	0.00303769	-0.00717264	-0.000266861	0.000328295	AMR
HG01595	1731406	1731406	0.122635	0.170234	-0.0110108	-0.0384907	-0.00154289	0.0371837	-0.00223511	0.00292024	-0.000493484	-0.00344817	EAS
HG01596	1728178	1728178	0.120678	0.166043	-0.00491464	-0.0340474	-0.00200119	0.0430465	-0.00232891	0.00722182	-0.00219088	-0.000286284	EAS
HG01597	1727034	1727034	0.119386	0.16965	-0.00889096	-0.0370903	-0.000128024	0.0464666	-0.00196766	0.00659764	-0.000151953	-0.00167271	EAS
HG01599	1733984	1733984	0.120174	0.166081	-0.00647473	-0.0355492	0.000863501	0.0343272	0.000758194	0.00181173	0.000889764	0.000452089	EAS
HG01668	1733270	1733270	0.0792292	-0.123047	-0.0268169	-0.0411981	0.00231829	0.00783982	0.00705239	-0.0169447	0.00210298	0.001735	EUR
HG01796	1733984	1733984	0.122092	0.171822	-0.00988553	-0.0371363	-0.00281184	0.0566931	-0.00270315	0.00686477	-0.000174618	0.00400379	EAS
HG01813	1732344	1732344	0.119822	0.172613	-0.00855143	-0.0385607	-0.000743944	0.049441	-0.00284885	0.00454347	0.00154632	-0.00152823	EAS
HG01840	1733350	1733350	0.121736	0.168127	-0.00551747	-0.0372239	-0.000887442	0.0386088	-0.00156898	0.00506779	0.00363128	7.87576e-05	EAS
HG01841	1733684	1733684	0.120825	0.166336	-0.00947196	-0.0383898	-0.00195045	0.0486509	-0.00174467	0.0024396	0.000559525	0.00486907	EAS
HG01847	1729190	1729190	0.119178	0.164592	-0.00732718	-0.0357138	-0.00158324	0.045855	-0.00326271	0.00614446	0.00184491	-0.00212254	EAS
HG01848	1733136	1733136	0.120342	0.169322	-0.00617482	-0.0354345	-0.00201635	0.0417509	-0.00548554	0.00709227	-0.00298643	0.00165988	EAS
HG01858	1730184	1730184	0.121435	0.171581	-0.0089573	-0.0352812	-0.000980423	0.0424813	-0.00319838	0.00826992	-0.000360354	0.00122974	EAS
HG01864	1732920	1732920	0.118738	0.168906	-0.00733189	-0.0363829	-0.00114583	0.0388847	-6.24034e-07	0.00464537	-0.0019876	-0.000422953	EAS
HG01868	1733474	1733474	0.122462	0.168629	-0.0078557	-0.0376934	-0.00149871	0.048078	-0.00400805	0.00428337	0.00053379	0.00267506	EAS
HG01870	1734268	1734268	0.120842	0.171395	-0.0123303	-0.0370345	0.000974873	0.0443108	-0.00375813	0.00717265	0.0002268	0.0012341	EAS
HG01872	1734446	1734446	0.122477	0.166065	-0.0108113	-0.029838	0.00197624	0.0303587	-0.00094233	0.00492684	-0.000812779	0.00119316	EAS
HG01873	1734742	1734742	0.121479	0.167222	-0.00898052	-0.0379472	-0.002909	0.0363151	-0.00309123	0.0021321	0.00407885	-0.0027854	EAS
HG01874	1733844	1733844	0.120859	0.167103	-0.00913657	-0.0335239	-0.000531055	0.0407344	-0.00103332	0.00553427	-0.000373006	0.000143632	EAS
HG01982	1726610	1726610	0.115506	0.0317416	-0.108226	0.165685	-0.00177617	0.00534273	-0.0018345	0.00733428	-0.0010181	0.000393237	AMR
HG02002	1733822	1733822	0.114192	0.0310949	-0.108556	0.166256	0.000844889	0.00703983	-0.0033473	0.00944842	-0.00276851	0.00300237	AMR
HG02003	1730948	1730948	0.113882	0.039471	-0.116029	0.177272	0.00174514	0.00855007	-0.00398638	0.0104998	-0.0044099	0.00618002	AMR
HG02017	1733988	1733988	0.119903	0.162828	-0.00900188	-0.0348112	0.000598337	0.0412866	-0.00111494	0.00801533	0.000421209	0.00107996	EAS
HG02019	1729782	1729782	0.120403	0.166922	-0.00884964	-0.0362248	0.00167436	0.0414474	-0.00138867	0.00503349	0.000478112	-0.00299245	EAS
HG02060	1728186	1728186	0.122065	0.168795	-0.00775606	-0.0348061	-0.00251407	0.041646	-0.00406925	0.00493795	0.000251857	0.0033665	EAS
HG02061	1713406	1713406	0.117622	0.167177	-0.00914518	-0.0332591	-0.00109627	0.0453851	-0.00338674	0.00337558	0.00304974	0.00165321	EAS
HG02069	1724154	1724154	0.117148	0.162448	-0.00556763	-0.0330913	0.000476383	0.0409532	-0.00431607	0.00659288	0.00379857	0.00112691	EAS
HG02072	1734512	1734512	0.120657	0.163612	-0.00760805	-0.0331384	-0.00130117	0.0373003	-0.00366364	0.00569543	0.0001738	-0.00210174	EAS
HG02121	1732300	1732300	0.120016	0.164992	-0.00553748	-0.0371317	-0.00154251	0.0442748	-0.00139872	0.00231865	-0.0029824	-0.000795653	EAS
HG02127	1719034	1719034	0.120184	0.169481	-0.0109699	-0.0355253	-0.00193103	0.047003	-0.00366641	0.00468812	0.00333325	-0.00239773	EAS
HG02128	1726490	1726490	0.120601	0.16537	-0.00829278	-0.0351926	0.00113727	0.0437231	0.000932083	0.00332455	0.00186425	0.00260929	EAS
HG02130	1723972	1723972	0.123105	0.163433	-0.00635729	-0.0322813	0.000664985	0.0409459	-0.00305035	0.00104655	0.00176769	0.00306543	EAS
HG02131	1724452	1724452	0.116087	0.14909	0.00249129	-0.0279941	-0.00149171	0.0435521	-0.00207895	0.0044773	0.00421898	-0.00138754	EAS
HG02133	1732838	1732838	0.119647	0.167039	-0.00579675	-0.0370743	0.00136602	0.0454825	-0.00578874	0.00901922	0.000852135	0.000401293	EAS
HG02134	1731648	1731648	0.120658	0.168951	-0.00932273	-0.0386137	-0.001734	0.0441775	-0.00219503	0.00612123	0.00275144	-0.00176677	EAS
HG02136	1731012	1731012	0.1186	0.164577	-0.00393936	-0.0360337	-0.00157708	0.0439498	-0.00189442	0.00454572	0.00380017	0.00123339	EAS
HG02142	1726944	1726944	0.118493	0.13946	-0.00961871	-0.0346485	-0.00196275	0.0339335	-0.000541407	0.0012113	0.00409604	0.000447001	EAS
HG02176	1734634	1734634	0.119762	0.169065	-0.00667135	-0.0334219	-0.00286665	0.0495611	-0.00549312	0.00725454	0.000142831	-0.0035151	EAS
HG02180	1732726	1732726	0.121592	0.174825	-0.00739725	-0.0400803	0.00169292	0.0518456	-0.00248885	0.00597819	0.00397629	0.00313191	EAS
HG02190	1734548	1734548	0.120304	0.170662	-0.00922097	-0.0397176	-3.86105e-05	0.0513805	-0.00219939	0.00536094	-0.000431548	-0.00122184	EAS
HG02253	1733816	1733816	0.106116	-0.0173398	-0.0846571	0.109254	0.00160774	0.00684323	0.000646884	-9.89808e-05	-0.00104663	-7.88209e-05	AMR
HG02347	1730876	1730876	0.0987153	0.0186148	-0.10571	0.151493	-0.001468	0.00139525	-0.0052941	0.00722711	-0.00250217	0.000106263	AMR
HG02360	1735534	1735534	0.119957	0.170128	-0.00868714	-0.0389535	-0.00176875	0.0503286	-0.00133946	0.00520641	0.00182598	-0.00597048	EAS
HG02382	1733530	1733530	0.12002	0.170229	-0.00900027	-0.0405431	-0.00145588	0.0538612	-0.00320241	0.00561187	-0.000482362	-0.00624892	EAS
HG02537	1733548	1733548	-0.264744	0.0110249	-0.000156746	-0.00357262	-0.00141859	-0.000460318	-0.0127515	-0.00682453	-0.0241089	0.0248294	AFR
HG02541	1731382	1731382	-0.212722	-0.00980784	-0.00267849	-0.00725652	0.00441099	-0.00376905	-0.0169962	-0.00286135	-0.0128659	0.00367926	AFR
HG02600	1726238	1726238	0.0896446	-0.0350497	0.0831856	0.0254778	-0.0012481	-0.00392395	0.00073298	0.00162763	0.000295706	-0.0032457	SAS
HG02634	1731412	1731412	-0.271851	0.00984004	-0.00258045	-0.00174955	-0.0584548	2.02347e-05	0.0337171	0.00253584	0.0124079	0.00477466	AFR
HG02648	1706270	1706270	0.0837435	-0.0577798	0.0561507	0.0199272	-0.00417525	-0.00116683	0.00125225	0.000334794	-0.0011671	0.00289619	SAS
HG02870	1734278	1734278	-0.275343	0.0133864	-0.000342412	-0.000433077	-0.061507	-2.27032e-05	0.0342161	0.0119205	0.0400884	0.00494364	AFR
HG03169	1731510	1731510	-0.286594	0.0180294	-0.000246668	-0.000479993	0.0178498	0.000138637	-0.0422722	-0.0122088	0.0174337	-0.0115206	AFR
HG03234	1733406	1733406	0.0871681	-0.0547635	0.0664467	0.0169903	-0.00316521	-0.00449552	0.000681129	-0.00367967	-0.000755775	0.00667701	SAS
HG03291	1715222	1715222	-0.286355	0.0186862	-0.000361399	-0.000898886	0.0119518	-0.0011268	-0.039252	-0.0159328	0.00403795	-0.0531132	AFR
HG03401	1732962	1732962	-0.281781	0.0172075	-0.000967911	-0.00132747	-0.0365472	0.00152302	0.0155726	0.0101214	-0.0657433	-0.0188286	AFR
HG03454	1733586	1733586	-0.286724	0.0168302	0.000122034	0.000256912	-0.0455849	0.00250692	0.00371752	0.00656848	-0.093674	-0.0357603	AFR
HG03595	1735338	1735338	0.0940505	-0.00334769	0.0793791	0.0241492	-0.000677822	0.00148875	0.000157244	-0.000263738	-0.00150489	-0.00270293	SAS
HG04212	1731520	1731520	0.0881642	-0.0292349	0.100419	0.0370322	0.000640449	0.00297234	0.00134316	-0.00474686	-2.9444e-05	-0.00812181	SAS
NA18543	1735444	1735444	0.124924	0.174913	-0.0172016	-0.0371138	-0.00129613	0.00383116	-0.000102877	0.00161217	-0.00107308	0.00269631	EAS
NA18559	1732394	1732394	0.124167	0.172826	-0.0193566	-0.0337416	-0.000487141	-0.0141202	0.00104052	-0.00367971	0.000119764	0.00220406	EAS
NA18567	1735222	1735222	0.122798	0.169797	-0.0196907	-0.0268494	-0.000606511	-0.0212037	0.00311881	-0.00336149	0.00198625	0.00204235	EAS
NA18571	1730014	1730014	0.121571	0.17112	-0.0186148	-0.0328238	0.000159661	0.00543013	0.00144088	-0.00133788	-0.000957155	-0.00538576	EAS
NA18577	1734874	1734874	0.122933	0.172958	-0.0191996	-0.03233	-0.00182561	-0.0179241	-0.00116141	-0.0016138	0.000869463	-0.00162449	EAS
NA18579	1730508	1730508	0.122213	0.169183	-0.0186135	-0.0282125	0.00212886	-0.0303784	0.00370294	-0.000799216	-0.000355744	0.001232	EAS
NA18593	1735042	1735042	0.123865	0.169776	-0.0166885	-0.0296346	-0.000566255	-0.0215961	0.00263972	0.00160366	0.000930354	0.00824218	EAS
NA18595	1735674	1735674	0.125266	0.169587	-0.019668	-0.0322892	9.09364e-05	-0.0297712	0.0033412	-0.00479822	0.00156088	0.000323412	EAS
NA18596	1723360	1723360	0.123176	0.172104	-0.0205573	-0.0306328	-0.00077724	-0.0321787	0.00319221	-0.00680733	-0.000634456	-0.000353724	EAS
NA18602	1732824	1732824	0.124033	0.168752	-0.0193212	-0.0280587	0.000932923	-0.0235887	0.00231388	-0.000166758	-0.000339006	-0.00105388	EAS
NA18605	1735004	1735004	0.123235	0.17173	-0.0193941	-0.0311326	0.00103941	-0.0287293	0.00102467	-0.00440654	0.00316965	0.00727306	EAS
NA18609	1727034	1727034	0.124515	0.164654	-0.0211334	-0.0266134	0.00122775	-0.028182	0.0028586	-0.00420697	0.00195452	0.00700691	EAS
NA18615	1730218	1730218	0.122713	0.167445	-0.0171805	-0.030876	-0.000815458	-0.026237	0.00448619	-0.00562204	0.000388495	0.0045282	EAS
NA18617	1735096	1735096	0.123728	0.17423	-0.0154442	-0.0347972	-0.00115127	0.000449499	-0.00152441	0.00219924	-0.00063584	0.00415586	EAS
NA18618	1734508	1734508	0.121695	0.166407	-0.0201914	-0.0249015	0.000398081	-0.0297671	0.00276955	-0.00684941	-0.000411371	0.00255358	EAS
NA18624	1734562	1734562	0.123822	0.172986	-0.0170418	-0.0343811	0.000397163	-0.0250953	0.00130368	-0.0016036	0.000411926	0.00114622	EAS
NA18626	1733408	1733408	0.123119	0.163133	-0.0216237	-0.0261483	-0.000542165	-0.030114	0.00161583	-0.00239123	0.00219824	0.00306333	EAS
NA18628	1734854	1734854	0.121258	0.174077	-0.013836	-0.0394176	-0.000798601	0.0291703	-0.00247192	0.00356087	0.00332201	0.00256851	EAS
NA18637	1735028	1735028	0.122079	0.173786	-0.0156791	-0.032134	0.00013641	-0.00705999	0.000227129	-0.000215706	-0.00142045	0.00221103	EAS
NA18644	1734356	1734356	0.123112	0.173925	-0.0189557	-0.03518	0.000263382	-0.00598412	0.00214192	-0.000859199	-0.000689115	0.00288056	EAS
NA18749	1735010	1735010	0.123728	0.1683	-0.017231	-0.0254692	0.000119032	-0.026976	-0.000484408	-0.00553205	0.000186037	0.00793834	EAS
NA18757	1735532	1735532	0.124519	0.16939	-0.0220335	-0.0299705	-0.000691036	-0.0323943	0.000839557	-0.00557604	0.00102053	0.00465921	EAS
NA18791	1734550	1734550	0.1217	0.167536	-0.0221316	-0.0277471	-0.000893587	-0.0245209	0.000383571	-0.00375002	-0.00259163	0.00845377	EAS
NA18865	1730748	1730748	-0.286167	0.0179132	-0.00053279	-0.00186924	0.00473214	-9.47844e-05	-0.0257975	-0.0112742	-0.00563518	0.0343724	AFR
NA18943	1734448	1734448	0.125634	0.171018	-0.0140723	-0.0245508	0.00221594	-0.0565101	0.0042801	-0.00846221	0.00112886	0.00115846	EAS
NA18945	1733938	1733938	0.12202	0.167043	-0.018185	-0.0211571	0.00135566	-0.0739067	0.00653156	-0.0148796	0.00209796	0.000544876	EAS
NA18948	1733208	1733208	0.121333	0.167288	-0.0169465	-0.0203785	0.00279167	-0.0713375	0.00561484	-0.0142797	-0.000664011	-0.00486578	EAS
