IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	PC1_AVG	PC2_AVG	PC3_AVG	PC4_AVG	PC5_AVG	PC6_AVG	PC7_AVG	PC8_AVG	PC9_AVG	PC10_AVG	super_pop
HG03753	1732386	1732386	0.0826926	-0.0177373	0.100312	0.0368104	-0.000778943	-0.000928217	-0.00394637	-0.00571373	-0.000665068	-0.0193542	SAS
HG03755	1735894	1735894	0.0846346	-0.0207662	0.101786	0.0357511	-0.000325308	0.000515012	-0.00336861	0.00152917	0.00270232	-0.0214691	SAS
HG03756	1735264	1735264	0.0866534	-0.0217044	0.100507	0.0359654	0.00209392	-0.00334432	-0.00332267	-0.00620489	-0.00327794	-0.0176934	SAS
HG03757	1730594	1730594	0.0867115	-0.0046771	0.110524	0.0439928	-0.00258725	0.00344142	0.000616328	0.0020419	-0.00166763	-0.0234892	SAS
HG03761	1723590	1723590	0.0857369	-0.0413248	0.08093	0.0284563	-0.00250983	0.00107175	-0.000893492	-0.00395686	0.000705692	-0.00340515	SAS
HG03762	1727048	1727048	0.0835712	-0.024007	0.095657	0.0317323	-0.000211345	-0.000191542	-0.00337324	-0.00272607	0.0012974	-0.0182379	SAS
HG03767	1727958	1727958	0.0875738	-0.066763	0.057056	0.0126833	-0.000944783	0.00251653	-0.00299954	-0.00573072	0.000368518	0.00210289	SAS
HG03772	1735830	1735830	0.0876932	-0.0159925	0.117473	0.0455251	0.000132432	-0.00189204	0.000624644	-0.00077252	-0.000794048	-0.0097925	SAS
HG03778	1718600	1718600	0.0857501	-0.016865	0.0998209	0.0393136	-0.0012414	0.00192084	-0.00153074	-0.000805208	-0.00218213	-0.0183641	SAS
HG03784	1733654	1733654	0.0890429	-0.0195109	0.110489	0.0442303	-0.00365119	-0.00307805	-0.000603522	-0.0029896	0.00124846	-0.00590084	SAS
HG03787	1731940	1731940	0.0870119	-0.013015	0.107013	0.0396328	0.00207824	0.000671794	-0.00234815	-0.00187843	-0.00182993	-0.0187259	SAS
HG03788	1733260	1733260	0.0875289	-0.0293187	0.095492	0.0336517	-0.000326703	-7.63369e-05	0.000439915	-0.00095191	9.34212e-05	-0.0160736	SAS
HG03789	1735290	1735290	0.0888249	-0.0350012	0.0867335	0.0309	-0.00344071	-0.00127082	0.000903256	0.00257198	-0.00053356	-0.00428046	SAS
HG03790	1734698	1734698	0.0865731	-0.0301531	0.0963714	0.0369062	-0.00168262	0.00129955	-0.00267495	-0.00174792	0.00117105	-0.0107025	SAS
HG03793	1735266	1735266	0.0904757	-0.00964236	0.0948427	0.0341218	-0.0026191	-1.27253e-05	-0.000304388	-0.00261725	0.000500554	-0.00929548	SAS
HG03794	1733864	1733864	0.0843949	-0.00691778	0.0901416	0.03072	-0.00297057	0.00196393	0.0027445	0.00247382	0.00152481	-0.00412139	SAS
HG03797	1735368	1735368	0.0913129	-0.0103138	0.0786403	0.0227897	-0.00074072	0.00362746	0.000932083	0.000886647	0.00344323	-0.00781064	SAS
HG03803	1733432	1733432	0.0902838	-0.00731014	0.0858725	0.027994	0.00073118	0.00289974	0.00281259	0.00226876	-0.00067351	-0.00633139	SAS
HG03806	1734288	1734288	0.0905766	-0.00901004	0.0884253	0.0290369	-0.00038159	-0.00154749	0.0043862	0.00431913	-0.00195756	-0.0112097	SAS
HG03811	1735116	1735116	0.0895493	-0.00156525	0.0852418	0.0327139	-0.00161414	0.00218885	0.0013612	0.0025529	-0.000962427	-0.00593693	SAS
HG03814	1735286	1735286	0.0943566	0.000898419	0.0820105	0.0255606	-0.000715173	-0.00103406	0.00358357	0.00297437	0.000150283	-0.00391391	SAS
HG03817	1733744	1733744	0.0931799	-0.0038466	0.085646	0.0260992	0.000195929	0.00335272	0.000446143	0.00487425	0.00198662	-0.011807	SAS
HG03823	1731448	1731448	0.0930383	-0.00643011	0.0854906	0.0310791	-0.00106013	-6.82706e-05	0.00205686	0.00466847	-2.15716e-05	-0.0112816	SAS
HG03826	1727078	1727078	0.0897129	-0.00453893	0.0836775	0.0292448	-0.00243022	-0.000164834	0.00261486	0.00214444	-0.00229558	5.28261e-05	SAS
HG03829	1731266	1731266	0.0913181	-0.00190817	0.0852081	0.0284997	-0.00195539	-0.00355	-0.00162537	0.00041816	0.00279219	-0.0147489	SAS
HG03830	1731446	1731446	0.0909559	0.00299404	0.0848862	0.026226	0.00186432	0.00185043	0.00023136	0.00154028	-0.000712075	-0.0104575	SAS
HG03833	1731896	1731896	0.0912571	-0.00237271	0.0813577	0.0268119	-0.00053282	-0.00345637	-0.00178337	0.00230191	0.00259559	-0.00190307	SAS
HG03836	1735146	1735146	0.0862998	-0.023463	0.0983974	0.0330625	-0.0020181	-0.00231524	-0.00194823	-0.00280105	-0.0021953	-0.0211824	SAS
HG03838	1729024	1729024	0.0865201	-0.0143613	0.0994849	0.0324689	-0.00102123	-0.00178974	-0.00168944	-0.000120516	-0.00298829	-0.0230875	SAS
HG03845	1735246	1735246	0.0863426	-0.0261762	0.0991473	0.0366713	-0.000133529	-0.000316541	-0.000556558	-0.0066346	-0.00259889	-0.0177273	SAS
HG03847	1735488	1735488	0.0831004	-0.0237195	0.0969214	0.0355263	-0.000453954	-0.000578142	4.47518e-05	-0.00496928	0.00314736	-0.0149354	SAS
HG03854	1729710	1729710	0.0854837	-0.0223651	0.100197	0.0391346	-0.0011615	-0.00144753	-0.000560635	-0.00130454	0.00283205	-0.0214883	SAS
HG03858	1727418	1727418	0.0856639	-0.0124193	0.103288	0.0350275	-0.00385707	-6.49467e-06	-0.00375234	-0.00644328	-0.00157619	-0.0303711	SAS
HG03863	1722920	1722920	0.0844168	-0.0271103	0.100989	0.0350469	-0.00115347	0.00375418	-0.00457095	-0.00530373	0.000821194	-0.0180962	SAS
HG03864	1735516	1735516	0.0864445	-0.0272989	0.100228	0.0367307	-0.00230839	0.00193178	-0.00375298	-0.00343955	-0.00063365	-0.0152207	SAS
HG03866	1734028	1734028	0.086486	-0.0232551	0.100356	0.0370645	-0.000669923	0.00309359	-0.00335975	-0.00319027	0.000203637	-0.0156673	SAS
HG03867	1733738	1733738	0.0876133	-0.00631369	0.105103	0.0415242	-0.00142379	-0.00548051	-0.000401713	0.00107831	-0.00334738	-0.0292071	SAS
HG03869	1733360	1733360	0.0854665	-0.0257585	0.0979218	0.0369095	8.856e-06	0.000444625	-0.00418139	-0.00145998	-0.00420004	-0.0126242	SAS
HG03871	1734822	1734822	0.086355	-0.0265563	0.10096	0.0350096	-0.000861939	-0.000708998	0.000258278	-0.000877576	0.00337997	-0.00969936	SAS
HG03872	1720386	1720386	0.0838145	-0.0252353	0.0972106	0.0370306	0.000434834	-0.000347536	-0.000860298	-0.000583114	-0.00458666	-0.011166	SAS
HG03873	1734914	1734914	0.0862096	-0.0195709	0.106689	0.0393989	-0.00115732	0.00133335	-0.00178863	-0.000480691	-0.00336102	-0.0206929	SAS
HG03875	1734538	1734538	0.0882763	-0.0406414	0.0803739	0.0263527	0.000114855	-0.000147275	0.00291093	0.00235723	-0.000828999	-0.0120106	SAS
HG03876	1734996	1734996	0.0867135	-0.0220341	0.0963044	0.03352	-0.00228259	-0.0016847	0.00261017	-0.0030569	0.00230524	-0.0131899	SAS
HG03885	1733996	1733996	0.0860362	-0.0231404	0.10181	0.0371534	-0.00128028	-0.0022838	0.00215766	0.00508542	0.00255332	-0.02153	SAS
HG03888	1735182	1735182	0.0886053	-0.0402876	0.0817562	0.0290232	-0.00198947	-0.000103402	0.00199303	0.00279026	-0.00286987	-0.00669167	SAS
HG03895	1730520	1730520	0.0843698	-0.023156	0.101625	0.0395843	-0.000869987	0.000636209	-0.00299092	-0.000800288	-0.00502226	-0.022064	SAS
HG03896	1733546	1733546	0.0846775	-0.0165391	0.106063	0.0388957	-0.00117578	-0.00105284	-0.000384381	-0.00214291	-0.000921658	-0.0257322	SAS
HG03900	1729986	1729986	0.088316	-0.0203126	0.101547	0.0338882	-0.00115349	0.00115078	-0.00295772	-0.00495737	-0.00104725	-0.0163471	SAS
HG03908	1735866	1735866	0.0887842	-0.00821739	0.0886221	0.0301192	0.000254432	-0.00137416	0.000947787	0.0036099	0.00317521	-0.00823781	SAS
HG03910	1733958	1733958	0.0929258	-0.00131245	0.081787	0.026574	-0.00187971	-0.00110743	0.00152759	0.00250678	0.000848607	-0.00400284	SAS
HG03913	1732378	1732378	0.0926288	-0.00465882	0.0869636	0.0278152	-0.00120928	0.000866743	0.00167137	0.00386087	-0.000533817	-0.0133176	SAS
HG03914	1735598	1735598	0.0933201	-0.00251516	0.0843013	0.0285631	-0.00115233	5.98173e-05	0.00317485	0.00579701	0.000805271	-0.0128997	SAS
HG03916	1734444	1734444	0.0911998	0.000199301	0.0863772	0.0260077	0.000344155	-0.00254438	0.00417177	0.00277393	-0.00443938	-0.0175388	SAS
HG03920	1731526	1731526	0.0922666	-0.0078249	0.090379	0.0293779	-0.00135355	0.00206091	0.00109988	0.0013676	-0.000628626	-0.0179107	SAS
HG03922	1700876	1700876	0.0871699	-0.000308694	0.0780945	0.030489	-0.00291746	0.000538564	0.00399192	0.00210204	-0.0073294	-0.012109	SAS
HG03926	1734522	1734522	0.088659	0.00356268	0.0801836	0.0227565	0.000673543	-0.00278681	0.00199129	0.00114009	0.00025783	-0.00500703	SAS
HG03931	1734042	1734042	0.0918877	0.00169856	0.0808973	0.0278269	-0.001252	0.00111092	0.000393386	0.00628192	-0.00226948	-0.00797232	SAS
HG03934	1710758	1710758	0.0889811	-0.00234498	0.0853056	0.0287376	-0.00207418	0.000211186	0.000210517	0.00483399	-0.00119171	-0.0146439	SAS
HG03943	1728768	1728768	0.088552	-0.0215164	0.10548	0.0382386	-0.00144411	0.000274344	-0.000109258	-0.00311804	-0.00251763	-0.0220071	SAS
HG03947	1731520	1731520	0.0849903	-0.0159764	0.102576	0.0380506	4.20863e-05	-0.00233372	0.00080477	-0.00143958	-0.00436023	-0.0214812	SAS
HG03948	1729972	1729972	0.0851986	-0.0235578	0.102355	0.0371488	0.000699064	-0.00476775	-0.00196182	-0.00114955	5.35986e-05	-0.0181738	SAS
HG03955	1730072	1730072	0.0838119	-0.0229255	0.102811	0.0393152	0.00102185	0.00264963	0.00185086	0.00246516	0.00124988	-0.0105942	SAS
HG03960	1735202	1735202	0.0879451	-0.0169927	0.0975758	0.0377402	-0.00192409	-0.00186114	-0.00438213	-0.00411342	0.000474378	-0.0151043	SAS
HG03963	1734700	1734700	0.0871332	-0.0181252	0.102846	0.0400891	0.0015688	0.0027833	-0.0011409	-0.00170993	-0.000801242	-0.0183631	SAS
HG03967	1730580	1730580	0.0872773	-0.0286346	0.096892	0.0339452	-0.000554827	0.00187838	-0.000701171	-0.00569363	-0.000542415	-0.0207871	SAS
HG03971	1734238	1734238	0.0870156	-0.0267367	0.0964716	0.0359279	0.0011944	0.000138342	-0.00262952	-0.000902146	0.00106394	-0.0141854	SAS
HG03972	1735598	1735598	0.0859784	-0.0292186	0.100995	0.0328262	0.000113859	0.00188566	-0.00263348	-0.00913607	0.00307986	-0.0133182	SAS
HG03973	1734232	1734232	0.086297	-0.0263532	0.101786	0.0364938	0.00205772	-0.00114429	-0.00226699	-0.00700093	0.000431704	-0.00621999	SAS
HG03974	1734016	1734016	0.0856143	-0.027537	0.100997	0.0351453	0.00118675	0.00116469	-0.00326255	-0.00264523	-0.00206242	-0.0183359	SAS
HG03978	1734920	1734920	0.0865951	-0.0134258	0.106618	0.037142	-0.00144732	-0.00178588	-0.00100005	0.00233018	0.00180659	-0.017979	SAS
HG03986	1722264	1722264	0.0847958	-0.0227599	0.0974272	0.0373515	-0.0015682	-0.002117	-0.0050308	-0.00251056	0.00227195	-0.0183505	SAS
HG03995	1733318	1733318	0.0846513	-0.0178417	0.10241	0.0372342	-0.000520622	-0.0015061	-0.00193578	-0.00320043	-0.00273372	-0.0246486	SAS
HG03999	1729292	1729292	0.0875637	-0.0166589	0.102343	0.0398829	-0.000127561	-0.000764739	0.000353044	0.00218964	-0.00014429	-0.0160236	SAS
HG04017	1729944	1729944	0.0867681	-0.0179487	0.111314	0.0397463	0.000330671	-0.00341617	-0.000610422	-0.00325796	0.000299863	-0.0094775	SAS
HG04018	1735340	1735340	0.0848505	-0.0310222	0.101769	0.0339117	-0.00170061	0.00304274	-0.00274853	-0.00514305	0.0011325	-0.0201554	SAS
HG04019	1733154	1733154	0.0862629	-0.0269923	0.0989125	0.038237	-4.5859e-06	-0.000468371	-0.000973954	-0.00400482	0.00131197	-0.0113189	SAS
HG04026	1732696	1732696	0.0864264	-0.017012	0.119719	0.0483292	-0.00136376	-0.000974704	0.00182387	-0.000196642	-0.00144365	-0.016575	SAS
HG04033	1730382	1730382	0.0860594	-0.0159433	0.104519	0.0361113	-0.0023831	0.00302748	0.0011046	0.00252143	-0.00130951	-0.0152155	SAS
HG04035	1721408	1721408	0.0838147	-0.0230769	0.0978637	0.0345746	0.00089643	-0.00163503	-0.00449125	-0.00767545	0.0022394	-0.0188753	SAS
HG04038	1735206	1735206	0.0873735	-0.0169956	0.103368	0.0357345	0.00119706	-0.00477676	0.000201377	-0.00101584	0.00281813	-0.0132045	SAS
HG04039	1732868	1732868	0.0835571	-0.0179654	0.0999117	0.0347526	-0.000114911	-0.00111429	0.000194679	-0.000860076	-0.00481236	-0.0186299	SAS
HG04050	1730474	1730474	0.0862424	-0.0176461	0.116562	0.0447702	0.00127258	-0.00296668	-0.00286075	-0.00565934	0.00111963	-0.00866804	SAS
HG04054	1725498	1725498	0.0870429	-0.0158087	0.113843	0.0437475	-0.00156737	0.000501288	0.00133063	-0.00266187	-0.00104309	-0.0150742	SAS
HG04058	1735466	1735466	0.0861267	-0.0237819	0.101001	0.0364562	-0.00117875	0.00221129	0.00141403	0.000879176	-0.0057603	-0.00810464	SAS
HG04059	1731324	1731324	0.0839363	-0.0286974	0.101265	0.0370147	-0.00310819	0.00184213	-0.00203776	-0.000872221	0.00101758	-0.0079827	SAS
HG04061	1728944	1728944	0.085953	-0.0048389	0.115288	0.0454335	-0.000920084	-0.00241551	-0.0029986	-0.00452035	0.000973375	-0.0258755	SAS
HG04063	1734828	1734828	0.0876586	-0.0173084	0.116169	0.0455013	-0.00251862	0.00172365	-0.000312411	-0.00144066	0.00247925	-0.00560834	SAS
HG04070	1733012	1733012	0.0882421	-0.0217533	0.101736	0.0358735	0.00031471	-0.00175302	-0.00262419	-0.00685008	0.00394738	-0.0211233	SAS
HG04099	1735056	1735056	0.0870985	-0.0222997	0.102052	0.0399809	0.000214065	-0.006239	0.00235897	-0.00329656	-0.00206147	-0.00619364	SAS
HG04100	1722840	1722840	0.0847051	-0.0153509	0.100811	0.0393233	-0.000640656	0.0052881	-0.00103265	0.00155986	0.00228766	-0.00948252	SAS
HG04106	1728734	1728734	0.0854246	-0.0238841	0.103054	0.0391108	-0.00142296	0.00243671	-0.00126593	-0.00215884	-0.000507516	-0.0258995	SAS
HG04107	1730694	1730694	0.0837695	-0.0235995	0.106289	0.0405494	-0.00159776	-0.00276433	0.000947429	0.0041273	-0.00329411	-0.0183866	SAS
HG04114	1733832	1733832	0.0855519	-0.0221888	0.101388	0.0358899	-0.00107079	-0.000332005	-0.00321119	-0.000299627	0.000178699	-0.0178954	SAS
HG04127	1734728	1734728	0.0867543	-0.0174068	0.0997127	0.0365857	-0.00296522	-0.00272456	-0.00167697	0.00054517	-0.000947366	-0.0191658	SAS
HG04131	1734808	1734808	0.0915905	-0.00100662	0.0824335	0.0281028	-0.00168834	-0.0023467	0.00432225	0.00520333	0.000637179	-0.00667886	SAS
HG04135	1715980	1715980	0.0906919	-0.00807426	0.0852726	0.0293875	-0.00157378	0.000936798	0.00243465	-0.000217581	-0.000255657	-0.0134195	SAS
HG04140	1727604	1727604	0.092608	0.00650697	0.0835474	0.0255744	-0.00128272	0.00218386	-0.000143528	0.0020615	-0.00536153	-0.0184957	SAS
HG04141	1711034	1711034	0.0893792	-0.00257423	0.0821471	0.0299406	-0.0041166	-0.00635704	-0.00134797	0.000478763	-0.001909	-0.019727	SAS
HG04147	1733676	1733676	0.090347	-0.00839885	0.0854467	0.0313041	0.00166316	0.00139748	0.000218728	0.00306799	0.000270209	-0.00949968	SAS
HG04153	1726018	1726018	0.0887894	-0.00451099	0.0850791	0.0281088	-0.00270588	0.000987119	0.00264674	0.00136842	-0.00102994	-0.0171768	SAS
HG04156	1730490	1730490	0.0922336	-0.00577634	0.0848384	0.0269834	-0.0019776	0.000652638	0.000955328	0.000519785	-0.00369281	-0.00311336	SAS
HG04159	1735074	1735074	0.0906943	-0.00449848	0.0862313	0.0278037	-0.00147446	-0.0021741	0.00296964	0.00327679	1.05184e-05	-0.00782923	SAS
HG04164	1732220	1732220	0.088023	-0.00500412	0.0857131	0.0277362	-0.0030347	0.00135173	-0.00195249	1.53211e-06	0.0023716	0.000152216	SAS
HG04174	1698948	1698948	0.0835037	-0.00649793	0.0855594	0.0277881	-0.000263489	-0.0025369	0.00188842	0.00261824	-0.00541597	-0.0238996	SAS
HG04176	1734536	1734536	0.0903726	-0.00410839	0.0859686	0.029369	-0.0002032	0.00446861	0.00215619	0.00670053	-0.00125284	-0.0170551	SAS
HG04177	1719162	1719162	0.0904445	-0.00399961	0.0871295	0.0263514	-0.00305037	-0.00314637	0.00667958	0.00258766	-0.00229498	-0.0133398	SAS
HG04180	1733582	1733582	0.0913603	-0.00625654	0.0878542	0.0290097	-0.00262643	-0.00252426	0.00120373	0.00117211	0.00390028	-0.00478781	SAS
HG04183	1735696	1735696	0.0927631	-0.00290612	0.0811924	0.0290978	-0.000339716	0.00214401	0.000959657	0.000470347	-0.000360331	-0.00754261	SAS
HG04185	1731928	1731928	0.0874457	-0.0141247	0.10483	0.042352	1.15708e-05	0.000150004	-0.000527241	-0.00374958	0.000817969	-0.0138144	SAS
HG04186	1735098	1735098	0.0902285	-0.0122627	0.107083	0.0425689	7.12932e-05	0.00337962	-0.000282046	0.00312313	-0.0001654	-0.00645567	SAS
HG04189	1729156	1729156	0.0892189	-0.00300791	0.0851149	0.0317652	-0.000964878	0.00294545	0.00108945	0.00285873	-0.00168564	-0.0102878	SAS
HG04200	1735600	1735600	0.085367	-0.0308814	0.0963013	0.0359542	-0.000252888	0.00329875	-0.00192412	-0.00637993	0.00032758	-0.0128968	SAS
HG04208	1733584	1733584	0.0859203	-0.0221407	0.0987465	0.033792	0.000876044	0.00238268	-0.00262372	-0.00495347	0.00049769	-0.0190682	SAS
HG04211	1731412	1731412	0.0834823	-0.0317518	0.100323	0.0385766	-0.00217928	0.00224207	-0.00251161	-0.00890936	0.000447057	-0.0189735	SAS
HG04216	1733350	1733350	0.0860514	-0.021127	0.0960044	0.0322111	-0.00170806	0.000495451	0.00353903	0.00315867	-0.00474915	-0.0102636	SAS
HG04219	1734652	1734652	0.0835734	-0.0263716	0.100212	0.0358584	0.000279786	0.00233238	-0.00231312	0.00221483	-0.00247738	-0.00324505	SAS
HG04222	1731786	1731786	0.0831988	-0.0197427	0.1057	0.0383256	0.00159802	-0.0033252	-0.00100429	0.000942403	-0.0021537	-0.00964532	SAS
HG04225	1719764	1719764	0.0864576	-0.0278618	0.0973497	0.0362933	-0.000296832	0.00273707	0.00108547	0.000471811	-0.00219843	-0.013454	SAS
HG04227	1731866	1731866	0.0889688	-0.00495034	0.105592	0.0357841	-0.00175931	0.00192514	0.000287072	0.000538236	-0.00256829	-0.0148346	SAS
HG04235	1733278	1733278	0.0860851	-0.0232991	0.0965391	0.034017	0.00247452	-0.00105346	-0.00258513	-0.0036419	-0.00345363	-0.00207271	SAS
HG04238	1734954	1734954	0.0884471	-0.0214562	0.100264	0.0367806	0.000631077	0.00218768	-0.00389749	-0.00395872	-0.000460836	-0.00661823	SAS
NA12248	1731570	1731570	0.0934578	-0.129345	-0.0287057	-0.0366236	-0.00329897	0.0116762	0.0137198	0.0222156	-0.00252706	0.00497443	EUR
NA12399	1731980	1731980	0.0925424	-0.130868	-0.0269954	-0.0385479	-0.00329092	-0.00180477	0.00369842	0.00481781	1.18798e-05	0.0108241	EUR
NA18539	1733122	1733122	0.122549	0.168466	-0.0203243	-0.0276242	0.000271426	0.0320792	-0.0114276	-0.00906292	0.00360856	0.0038984	EAS
NA18620	1734782	1734782	0.12432	0.169088	-0.0151156	-0.0260038	-0.00131407	0.0275145	-0.00704423	-0.00915703	0.00144681	0.00797333	EAS
NA18934	1731434	1731434	-0.288421	0.0180188	-0.00197457	-0.00259138	-0.00488339	0.00312938	0.0338293	-0.0172651	0.0011954	0.0200222	AFR
NA18957	1734892	1734892	0.120926	0.163487	-0.016584	-0.0217339	-0.00173164	0.0728394	-0.0209666	-0.0264721	-7.59209e-05	-0.00308061	EAS
NA18963	1732126	1732126	0.121933	0.167928	-0.0158099	-0.0235281	0.00165394	0.0712233	-0.0135988	-0.0155163	0.00158683	-0.000266596	EAS
NA18975	1733964	1733964	0.12182	0.166808	-0.0158919	-0.0228595	-0.00034443	0.0734669	-0.0173325	-0.0206286	-0.000406395	-0.00410531	EAS
NA18991	1734536	1734536	0.120891	0.168509	-0.0169813	-0.0242673	0.00236177	0.071044	-0.0189321	-0.019248	0.000967719	-0.000534895	EAS
NA19009	1735028	1735028	0.122734	0.168258	-0.0170143	-0.020128	-0.0024127	0.0641768	-0.0163422	-0.0187235	0.000858993	-0.00341935	EAS
NA19020	1734214	1734214	-0.256435	0.00997848	0.000515368	-0.00224113	0.0784982	0.00213838	-0.0334681	0.0262853	0.00328759	-0.00824061	AFR
NA19077	1734146	1734146	0.122231	0.167615	-0.0171813	-0.0230531	0.00147547	0.0673317	-0.0173847	-0.0172517	-0.000654234	-0.00152989	EAS
NA19078	1732506	1732506	0.122362	0.16633	-0.0135822	-0.0218506	0.000210442	0.0728729	-0.0178713	-0.0202559	0.000972322	0.00137999	EAS
NA19138	1733322	1733322	-0.287847	0.0166795	-0.00212093	-0.000172986	0.00139945	0.00123668	0.0362553	-0.0216607	-0.00236967	0.0217056	AFR
NA19222	1716280	1716280	-0.288024	0.0199714	-0.00243355	-0.00152209	0.00069532	0.00787112	0.0353848	-0.0227616	0.0077738	0.0175396	AFR
NA19371	1722646	1722646	-0.258886	0.0158994	0.00247648	-0.00225143	0.0856529	-0.00179937	-0.0440434	0.0222572	0.0012531	0.0036851	AFR
NA19393	1733540	1733540	-0.258702	0.0137926	0.00248653	-0.00340728	0.0830515	-0.0025721	-0.0338901	0.0267464	0.000911166	-0.0061611	AFR
NA19394	1730684	1730684	-0.259576	0.0134749	8.93764e-05	-0.00134682	0.0855129	-0.00406537	-0.0298232	0.0248382	-0.00245656	-0.000438974	AFR
NA19654	1733606	1733606	0.083895	-0.0095492	-0.0797952	0.0952851	0.000500029	-0.0042344	-0.00679159	-0.00381922	0.00098307	-0.00733479	AMR
NA19658	1733254	1733254	0.0928673	-0.0578723	-0.0578884	0.0459229	0.000120725	-0.00271233	-0.00827982	-0.0134341	0.000676992	-0.00276942	AMR
NA19716	1734186	1734186	0.0879325	-0.00608029	-0.0803425	0.0951143	-0.000685404	-0.00279849	-0.00502803	-0.00340984	-0.000267461	-0.00340769	AMR
NA19717	1734624	1734624	0.093096	-0.00358672	-0.0831948	0.110992	0.00103288	-0.00416561	-0.00304908	-0.00432046	-0.00303603	-0.000619782	AMR
NA19723	1729334	1729334	0.0730926	-0.014792	-0.0726559	0.0833887	-0.00126681	-0.00478604	-0.00298818	-0.00234672	-0.00618909	0.00453978	AMR
NA19735	1731166	1731166	0.109387	0.0492444	-0.108332	0.169583	0.00221628	0.000389706	0.00294111	0.00587896	0.00131021	0.00151318	AMR
NA19740	1734964	1734964	0.102942	0.0359516	-0.102052	0.142208	0.00123286	0.00691059	0.00281473	0.00169787	-0.00123654	-0.0039954	AMR
NA19747	1734418	1734418	0.0958333	-0.0159537	-0.0779389	0.0882505	-0.000275305	-0.00337512	0.000187296	-0.00357218	0.00241932	-0.00677974	AMR
NA19755	1735456	1735456	0.0930435	0.0186063	-0.0920079	0.126789	0.000230111	-0.00285755	-0.00198314	-0.00230417	0.00184401	-0.00207903	AMR
NA19756	1733770	1733770	0.0795238	-0.017172	-0.0709635	0.0785122	0.00020254	0.0012056	-0.00622474	-0.00222996	-0.000406324	-0.00131322	AMR
NA19770	1731954	1731954	0.081382	-0.038554	-0.0662013	0.0602074	0.000868244	0.00141778	-0.00611541	-0.00502088	0.000644153	-0.000403527	AMR
NA19782	1705198	1705198	0.0781399	-0.0267212	-0.0684273	0.0733905	0.000439685	-0.00481915	-0.0038228	-0.0055571	-0.00123539	0.00095671	AMR
NA19788	1734768	1734768	0.0922319	0.011778	-0.087839	0.119912	0.00255222	-0.0019167	-0.00230592	-0.00240966	-0.000245928	-0.00342415	AMR
NA19797	1729318	1729318	0.0839384	-0.00595718	-0.0807244	0.0983916	-0.00115447	-0.00229806	-0.0026372	-0.00539458	6.79525e-05	-0.00538295	AMR
NA19914	1734902	1734902	-0.168643	-0.0268475	-0.00749824	-0.0136017	-0.00368208	-0.00285018	0.00902836	-0.00470107	0.00197254	0.00850865	AFR
NA20337	1730802	1730802	-0.179677	-0.0178895	-0.0050782	-0.0073201	-0.00438344	0.00139009	0.0129078	0.00305243	0.000203467	0.0192427	AFR
NA20803	1732640	1732640	0.0870924	-0.131992	-0.0212366	-0.0387008	-0.00123779	-0.0133867	-0.0105787	-0.0252631	0.00468052	0.00182953	EUR
NA20808	1720976	1720976	0.0855653	-0.12805	-0.0225636	-0.040552	0.000992497	-0.00912176	-0.0163679	-0.0317985	-0.00266371	0.00300428	EUR
NA20846	1711492	1711492	0.0863648	-0.0445803	0.0779384	0.0236296	-7.04166e-05	0.00321095	0.00324123	0.000416993	-0.000344822	0.0213647	SAS
NA20847	1733474	1733474	0.0869568	-0.0345255	0.100164	0.0380888	-0.00140877	-0.00342958	0.0025679	0.000986096	-0.000704264	0.080355	SAS
NA20849	1728782	1728782	0.0870193	-0.0319848	0.0967997	0.0355668	-0.00161406	0.000917733	0.00455097	0.00358735	-1.05202e-05	0.0731361	SAS
NA20850	1727106	1727106	0.0902164	-0.0536784	0.0660979	0.0185352	-0.00278201	0.00376159	0.00242502	0.00092011	0.00333799	0.0153884	SAS
NA20852	1734140	1734140	0.0891807	-0.0420269	0.0856683	0.0270548	0.000112928	0.00365497	0.00313553	0.00387822	0.00274629	0.0118858	SAS
NA20858	1734266	1734266	0.0878798	-0.0616413	0.0613874	0.0189166	0.000765893	-0.000287116	0.00385074	0.00112776	0.000455712	0.012704	SAS
NA20859	1731688	1731688	0.0887559	-0.0324873	0.0986048	0.0345595	0.00075357	0.00315065	0.00264772	-0.000398252	0.00293556	0.0719138	SAS
NA20861	1735560	1735560	0.0881084	-0.0304579	0.0994355	0.038124	-0.000549615	0.0015885	-0.000636312	0.0018144	-0.000603145	0.0713961	SAS
NA20863	1735518	1735518	0.0871512	-0.0334671	0.0990061	0.0349479	0.00118206	0.00207665	0.00122518	0.000250036	-0.00126289	0.0711779	SAS
NA20867	1733660	1733660	0.0901724	-0.0354592	0.0986794	0.0366617	-0.0021163	0.00418336	0.00180976	0.00348669	-0.00340842	0.0579853	SAS
NA20869	1735034	1735034	0.0878109	-0.0326924	0.0969015	0.037611	8.13075e-05	-0.000243267	0.00103776	0.00266443	3.67898e-05	0.0778842	SAS
NA20872	1733608	1733608	0.0871176	-0.056637	0.0688847	0.0216198	-5.55072e-05	-0.00122454	-0.00202218	-0.0044089	-0.000808692	0.010393	SAS
NA20873	1735020	1735020	0.0874177	-0.046451	0.0747928	0.0247368	0.00160544	0.00181892	0.00107133	0.0037631	-0.00116517	0.00220365	SAS
NA20874	1734218	1734218	0.0862922	-0.0389074	0.0829513	0.0273146	0.0016814	-0.000378646	0.0028887	-0.000739977	-0.00133748	-0.000543338	SAS
