IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	PC1_AVG	PC2_AVG	PC3_AVG	PC4_AVG	PC5_AVG	PC6_AVG	PC7_AVG	PC8_AVG	PC9_AVG	PC10_AVG	super_pop
HG01603	1730476	1730476	0.0833466	-0.126674	-0.0272908	-0.0432097	0.00197763	-0.00953753	-0.00897005	-0.017358	0.0034191	0.00597109	EUR
HG01605	1730560	1730560	0.0860759	-0.129277	-0.0284347	-0.0415443	0.00378681	-0.0111393	-0.0109023	-0.0228956	0.00206232	0.00494373	EUR
HG01607	1722726	1722726	0.0854155	-0.128801	-0.0244656	-0.0412801	-0.000390674	-0.00908397	-0.00936703	-0.0199679	0.000551977	0.00403197	EUR
HG01608	1727078	1727078	0.0812837	-0.127165	-0.0295673	-0.0396436	0.0017719	-0.00762817	-0.012346	-0.0218834	0.000493027	-0.00503703	EUR
HG01610	1721138	1721138	0.0798222	-0.129451	-0.0296014	-0.0451035	0.00142296	-0.00908358	-0.0153916	-0.0268303	-0.00284189	-0.00452125	EUR
HG01613	1731860	1731860	0.0868292	-0.130394	-0.0240497	-0.0399746	0.00148884	-0.00650536	-0.0113265	-0.0210072	0.000462684	0.00186752	EUR
HG01618	1725850	1725850	0.0816857	-0.124744	-0.0308477	-0.0395233	0.000207808	-0.00897021	-0.0124467	-0.0232482	0.000209451	-0.00337489	EUR
HG01619	1729892	1729892	0.0827184	-0.130541	-0.0251717	-0.0416508	-0.000968816	-0.00673041	-0.011235	-0.0199071	-0.00166663	-0.00568544	EUR
HG01620	1728532	1728532	0.0822811	-0.126841	-0.0297296	-0.0418912	0.000337096	-0.00939271	-0.0106012	-0.0232395	-0.00160943	0.000573443	EUR
HG01624	1729678	1729678	0.0820699	-0.125295	-0.0307161	-0.0417226	0.00427396	-0.00845278	-0.0140295	-0.0262736	-0.00289878	-0.00601055	EUR
HG01626	1732154	1732154	0.0810916	-0.123902	-0.0258581	-0.0393055	0.00206944	-0.00920556	-0.0164079	-0.0284806	0.00326444	0.00798276	EUR
HG01631	1727648	1727648	0.0873074	-0.133046	-0.0296232	-0.041285	0.00457593	-0.012813	-0.0119975	-0.0276227	0.000954063	0.00657868	EUR
HG01669	1728082	1728082	0.071859	-0.125777	-0.0264691	-0.0399277	0.00207069	-0.00646832	-0.00863175	-0.0187504	-0.00432195	-0.0123103	EUR
HG01670	1733678	1733678	0.0833515	-0.129994	-0.0273674	-0.0448562	0.00192915	-0.0100987	-0.015171	-0.0247256	0.000916461	0.00143658	EUR
HG01672	1733894	1733894	0.085247	-0.129416	-0.0275885	-0.0384779	0.0010447	-0.00943511	-0.0120065	-0.0182151	-0.000781102	0.00531116	EUR
HG01676	1733378	1733378	0.0882347	-0.134484	-0.0352884	-0.0455411	0.00127057	-0.0115954	-0.0147215	-0.0218945	0.00207592	-0.00071213	EUR
HG01678	1734742	1734742	0.0857117	-0.129038	-0.0269844	-0.0449667	0.00191458	-0.0105001	-0.0139763	-0.0212676	-0.0001053	9.70235e-05	EUR
HG01682	1734322	1734322	0.088092	-0.132067	-0.0271866	-0.0413448	-0.00014743	-0.00981898	-0.0108772	-0.0213252	0.00283033	0.00160486	EUR
HG01684	1734892	1734892	0.0875423	-0.130477	-0.0306458	-0.0418264	-0.000300943	-0.00665601	-0.00993557	-0.0194144	0.00208313	-0.00312791	EUR
HG01697	1731138	1731138	0.0799742	-0.12428	-0.0235889	-0.034706	-0.000675757	-0.00720846	-0.0121233	-0.0216748	-0.000813347	-0.00245175	EUR
HG01702	1734724	1734724	0.0916955	-0.135742	-0.0346708	-0.0438675	0.00143323	-0.00696106	-0.0143303	-0.0247764	0.00333449	-0.0061414	EUR
HG01704	1733820	1733820	0.0771384	-0.125695	-0.0236455	-0.0397708	0.000450846	-0.00910138	-0.0135798	-0.0205024	0.000715219	-0.00481368	EUR
HG01708	1735074	1735074	0.0830207	-0.124392	-0.0249077	-0.0398968	0.000859937	-0.0101541	-0.0100642	-0.0151711	-0.00102857	-0.0074807	EUR
HG01710	1722078	1722078	0.0796578	-0.127903	-0.0212969	-0.0427311	0.00129559	-0.00820521	-0.0108018	-0.0141074	-0.00261627	-0.0047663	EUR
HG01746	1733250	1733250	0.0865123	-0.130023	-0.0290548	-0.0457677	0.00151586	-0.00846521	-0.012777	-0.0236725	0.001552	-0.00550382	EUR
HG01747	1731702	1731702	0.0849598	-0.13176	-0.0265857	-0.0377984	0.00343188	-0.00879323	-0.0136557	-0.0279483	-0.00223798	0.00376515	EUR
HG01756	1730066	1730066	0.0834551	-0.126245	-0.0272163	-0.0435495	-0.000229934	-0.00854493	-0.0116423	-0.0254157	0.00474055	-0.00159239	EUR
HG01762	1728838	1728838	0.0858945	-0.13363	-0.0277123	-0.0440493	0.00113214	-0.00519064	-0.00687581	-0.0146517	0.00390756	-0.00151444	EUR
HG01765	1723828	1723828	0.0817957	-0.130492	-0.0244518	-0.0373701	-1.32187e-05	-0.0105703	-0.0142597	-0.0214223	-0.000448141	-0.00742153	EUR
HG01766	1700926	1700926	0.0765246	-0.126673	-0.0261077	-0.0385617	-0.00181422	-0.00684868	-0.0137326	-0.0238559	-0.0015554	-0.00210643	EUR
HG01767	1731810	1731810	0.081219	-0.128487	-0.0280737	-0.0412865	0.00318252	-0.0102641	-0.0115969	-0.0224454	-0.00329943	-0.00775571	EUR
HG01773	1726416	1726416	0.0842845	-0.132157	-0.0278981	-0.043749	0.000724857	-0.00618532	-0.0100025	-0.025465	-0.00205149	-0.00168196	EUR
HG01777	1711002	1711002	0.0845334	-0.129665	-0.0324297	-0.0430275	0.00195853	-0.00878386	-0.0124994	-0.0215235	-0.00363316	-0.00164915	EUR
HG01779	1727908	1727908	0.0875755	-0.132028	-0.0298149	-0.0467159	0.00187256	-0.0075234	-0.0114784	-0.0176533	8.99408e-05	-0.00460059	EUR
HG01783	1726222	1726222	0.0781937	-0.128063	-0.0275271	-0.0396721	0.000833433	-0.00838658	-0.0109355	-0.0190657	-0.00410712	-0.00219437	EUR
HG01843	1727170	1727170	0.120512	0.164171	-0.00308024	-0.0352812	-0.000561464	-0.0389848	0.00760301	0.00653465	-0.000699081	-0.00175608	EAS
HG01892	1735666	1735666	0.0870629	0.0258845	-0.103567	0.155001	0.00234541	-0.00480244	0.00423946	0.00608446	-0.00314317	-0.00345959	AMR
HG01917	1733884	1733884	0.112898	0.045313	-0.122181	0.190025	-0.00155845	-0.00286301	0.00825876	0.0137575	0.00232354	0.0147594	AMR
HG01920	1734432	1734432	0.122875	0.067572	-0.135406	0.222139	0.000311012	-0.000869019	0.0129172	0.0219277	-0.0013333	0.00964669	AMR
HG01965	1733710	1733710	0.0764274	0.00586478	-0.0875088	0.118097	0.00123485	-0.00308791	0.000970948	0.0037623	-0.0058624	0.000323024	AMR
HG01971	1735512	1735512	0.0473345	0.0115065	-0.087581	0.114377	-0.00358045	0.000328095	0.00461288	0.00481333	0.00091618	0.00313025	AMR
HG01979	1735010	1735010	0.108498	0.0148375	-0.101366	0.147825	0.00101691	-0.00924003	0.00324268	0.00830091	0.000406675	0.00741367	AMR
HG01995	1734052	1734052	0.109542	0.0197256	-0.103775	0.158866	-1.51588e-05	-0.00314524	0.00508385	0.0110268	-4.79652e-05	0.0102695	AMR
HG02025	1732236	1732236	0.121778	0.169397	-0.00852091	-0.0354694	-9.92438e-05	-0.0397583	0.0086318	0.00769026	-0.000573478	0.000917309	EAS
HG02057	1727946	1727946	0.117481	0.16537	-0.00580307	-0.0318569	0.00102408	-0.0389018	0.00875653	0.00640907	-0.000282065	0.00102216	EAS
HG02073	1729174	1729174	0.121502	0.168362	-0.0112799	-0.0381706	-0.00118473	-0.0411009	0.0100425	0.00793726	0.00270384	0.000998415	EAS
HG02081	1730364	1730364	0.123333	0.167933	-0.00729138	-0.0365779	0.000847388	-0.0409958	0.0095825	0.00991263	-0.0016957	-0.0038907	EAS
HG02085	1731542	1731542	0.120697	0.167515	-0.00336217	-0.0365173	0.00142671	-0.0398709	0.00946232	0.00479471	0.00238055	-0.000267411	EAS
HG02169	1719266	1719266	0.119863	0.17228	-0.00742564	-0.0379647	-0.000347438	-0.0560171	0.0124868	0.0157006	-0.00368001	-0.0075571	EAS
HG02215	1729324	1729324	0.0915021	-0.132456	-0.0280903	-0.0407555	-0.000312978	0.00190408	0.00448321	0.00576051	0.00324541	0.0139052	EUR
HG02219	1734154	1734154	0.0837419	-0.130903	-0.0276747	-0.0396904	-0.000163051	-0.0078165	-0.0129259	-0.023038	0.000466437	-0.0015538	EUR
HG02220	1733766	1733766	0.0863538	-0.12834	-0.0241359	-0.0410944	0.00144964	-0.0043105	-0.00497212	-0.0176783	-0.00131259	0.00092662	EUR
HG02221	1734954	1734954	0.0858064	-0.131574	-0.028804	-0.0439271	0.00122628	-0.00556554	-0.0130639	-0.024866	-0.00458918	0.00118483	EUR
HG02231	1735546	1735546	0.0893709	-0.133239	-0.0287835	-0.0377233	0.000666526	-0.00430003	-0.0112669	-0.0160353	0.000380936	0.00298254	EUR
HG02233	1734950	1734950	0.0804584	-0.127806	-0.0271749	-0.0383744	0.00378927	-0.007015	-0.011981	-0.0249252	-0.000618548	-0.00410839	EUR
HG02236	1735510	1735510	0.0856792	-0.129927	-0.027727	-0.0407123	6.81339e-05	-0.0094842	-0.00782038	-0.0193912	-0.0022896	-0.00118117	EUR
HG02274	1708956	1708956	0.0147036	0.0306104	-0.0840324	0.130377	-0.000418668	-0.00700806	0.0121349	0.00774209	0.00147199	0.00611243	AMR
HG02284	1733960	1733960	-0.224594	-0.00470102	-0.00530209	-0.00815829	-0.00587968	-0.000117407	0.0097431	-0.0050995	0.00320249	0.00767785	AFR
HG02285	1734610	1734610	0.110524	0.0346784	-0.114413	0.169957	0.00104901	-0.00587093	0.00491626	0.008583	-0.0013349	0.00674536	AMR
HG02286	1733964	1733964	0.111006	0.025236	-0.107838	0.159642	-0.000970507	-0.00201963	0.00280254	0.00656181	-0.00123673	0.00592204	AMR
HG02299	1733982	1733982	0.118201	0.0466337	-0.123332	0.187173	0.00131823	-0.00279152	0.00562172	0.0125907	0.000184634	0.00586956	AMR
HG02345	1733742	1733742	0.080117	0.00404408	-0.0691714	0.0790218	0.00119079	-0.0108807	0.00342028	0.00257102	0.00379433	-0.00422225	AMR
HG02390	1735578	1735578	0.120884	0.169844	-0.00601348	-0.039207	0.000849377	-0.0509918	0.0113537	0.0146188	0.00105852	-0.000377611	EAS
HG02554	1734726	1734726	-0.242849	0.0029956	-0.00484314	-0.00387461	-0.00444533	-0.00244025	0.0150722	-0.00959058	0.0191813	0.00196538	AFR
HG02623	1733114	1733114	-0.27899	0.0147969	-0.00304654	-2.22164e-05	-0.060641	-0.00659261	-0.0657991	0.0313603	-0.0702999	0.0119264	AFR
HG03009	1734542	1734542	0.0927419	-0.00817464	0.0821014	0.0272575	-0.00360107	-0.000373982	-0.00363019	-0.00231909	0.00199499	-0.00773029	SAS
HG03039	1732112	1732112	-0.281032	0.0158862	0.000314374	-0.00276971	-0.0580671	-0.0050748	-0.0417011	0.0179541	-0.0240742	0.00293541	AFR
HG03077	1733678	1733678	-0.285988	0.017152	-4.07934e-05	-0.000328816	-0.0398603	-0.0020064	-0.0197716	0.00880565	0.0555767	-0.00230703	AFR
HG03126	1728140	1728140	-0.289816	0.0177771	-0.0019163	-0.00168967	-0.000560671	0.00418982	0.0476851	-0.0208444	-0.0276391	-0.0213241	AFR
HG03378	1728996	1728996	-0.284319	0.0185738	0.000820111	0.00185924	-0.0381472	0.00248924	-0.0182612	0.00953894	0.0775434	0.00422967	AFR
HG03381	1731824	1731824	-0.282954	0.0177156	0.00303851	0.000537469	-0.0395493	0.000924729	-0.016579	0.013385	0.0649091	-0.00282664	AFR
HG03640	1732330	1732330	0.0883125	-0.0202294	0.0948165	0.0336549	0.00143803	0.00286951	-0.00430485	-0.00476295	-0.000698896	-0.0312823	SAS
HG03645	1734478	1734478	0.0855911	-0.0192143	0.10265	0.0363387	-0.00171386	0.000219409	0.000745874	-0.000455781	-0.000359513	-0.0145308	SAS
HG03723	1723080	1723080	0.0822252	-0.0316407	0.102699	0.0363674	-0.00219562	-0.000231409	-0.00239062	-0.00417853	-0.000729217	-0.0165708	SAS
HG03779	1734524	1734524	0.0870097	-0.0206952	0.100508	0.0338728	0.000338725	0.00329571	0.00361369	0.00468648	0.00132568	-0.0109881	SAS
HG03928	1734916	1734916	0.0900752	-0.00322045	0.0862886	0.0302503	0.000382854	-0.00205725	0.00310509	0.00642333	0.00192889	-0.0157352	SAS
HG03949	1735010	1735010	0.086401	-0.0201423	0.101353	0.0365037	-0.00134723	0.00158133	0.00258808	0.000357434	0.00124906	-0.0183349	SAS
HG04022	1735580	1735580	0.0837715	-0.0237553	0.104854	0.0406195	0.00149696	-0.00111827	-0.00070861	0.00202267	-0.00445888	-0.0163059	SAS
HG04144	1731202	1731202	0.0909043	-0.0165467	0.0846676	0.0303719	-0.00271954	0.00140613	-0.000703465	-0.000258684	-0.00393876	-0.00660809	SAS
HG04155	1732388	1732388	0.0895393	0.000353527	0.0859641	0.030023	-0.000881213	-0.00278481	0.00017086	0.000627536	0.00384971	-0.00689033	SAS
HG04214	1731310	1731310	0.0854048	-0.0342043	0.0996606	0.031936	-0.000596465	-0.00135201	-0.00442979	-0.0057895	-0.00162163	-0.0126172	SAS
HG04301	1723564	1723564	0.0916246	-0.132193	-0.0280862	-0.0427242	-0.00149567	0.000940081	0.00376887	0.00851804	0.00387154	0.00415581	EUR
HG04302	1698610	1698610	0.0735653	-0.125901	-0.0285067	-0.0393274	-0.00264886	0.00193394	0.00758858	0.00125928	0.00215937	0.00210641	EUR
HG04303	1729420	1729420	0.0936933	-0.132052	-0.0291069	-0.0374795	-2.11959e-05	0.00265867	0.00300994	0.0063487	0.000352512	0.000508475	EUR
NA06985	1734572	1734572	0.0906443	-0.131494	-0.0266733	-0.0372739	0.000160887	-0.00282212	0.00613071	0.00716443	0.00361915	0.00864975	EUR
NA06986	1731844	1731844	0.0928997	-0.134079	-0.0275718	-0.0397369	-0.0025982	-0.000288463	0.00632876	0.00722055	0.00594921	0.00944823	EUR
NA07022	1734460	1734460	0.0916034	-0.134375	-0.0325858	-0.0398536	0.000877424	0.00456369	0.00845983	0.00932597	0.00333769	0.0117166	EUR
NA07031	1735004	1735004	0.0932493	-0.131764	-0.0297605	-0.0391411	-0.00334634	0.00103683	0.0035074	0.00437661	0.00263459	0.0153041	EUR
NA07037	1734432	1734432	0.0899455	-0.13101	-0.0258517	-0.0397328	-0.00164923	0.00317393	0.00357321	0.00443526	0.000956611	0.0119463	EUR
NA07055	1734034	1734034	0.0920286	-0.129719	-0.0300546	-0.0419086	0.000739008	-0.00310239	0.00898008	0.0124811	0.00284063	1.61534e-05	EUR
NA07340	1727462	1727462	0.0939641	-0.13802	-0.0291386	-0.0424977	-0.000478443	0.00216175	0.00466217	0.00801633	-0.0015523	0.000476405	EUR
NA07345	1731228	1731228	0.0933053	-0.131654	-0.0232207	-0.0344673	-0.00138883	0.00169559	0.00909684	0.0141027	0.00181778	0.00803068	EUR
NA07346	1731998	1731998	0.0937215	-0.132492	-0.0293388	-0.0395927	-0.00179502	0.00360912	0.00846624	0.0144268	0.00229098	0.00749253	EUR
NA07347	1735920	1735920	0.0916585	-0.134555	-0.0297991	-0.0387581	-0.000574215	0.00367098	0.00207882	0.000678107	0.00429356	0.00366699	EUR
NA10830	1735144	1735144	0.0936241	-0.132615	-0.0266102	-0.0431308	-0.000880558	0.00334371	0.0097493	0.0166235	-0.000321621	0.00922254	EUR
NA11831	1728182	1728182	0.0923541	-0.131692	-0.0281664	-0.0410411	-0.000914282	0.00233211	0.00660457	0.00392812	0.00339455	0.00380432	EUR
NA11832	1735094	1735094	0.0913805	-0.133108	-0.0249484	-0.0416727	0.00089851	0.0052953	0.00254377	0.00571783	-0.00115033	0.00572899	EUR
NA11881	1732638	1732638	0.0923429	-0.130487	-0.0266597	-0.038515	-0.00185993	0.0073621	0.00884484	0.00903564	-0.000895286	0.0125752	EUR
NA11882	1727274	1727274	0.0918178	-0.131303	-0.0291885	-0.0371583	-0.00210014	0.00422572	0.00481047	0.00546559	0.00264329	0.0109817	EUR
NA11891	1727882	1727882	0.0941217	-0.130766	-0.0265756	-0.0382293	-0.00188699	0.00688795	0.00796024	0.014247	-0.000906269	0.010947	EUR
NA11892	1734630	1734630	0.0916124	-0.129694	-0.0265022	-0.0400601	-0.00201595	0.00147281	0.0061386	0.00505637	0.00235555	0.00371463	EUR
NA11893	1731924	1731924	0.0946182	-0.128415	-0.0267032	-0.0367469	-0.00103533	0.00269323	0.00625789	0.00419357	-0.000168539	0.00873465	EUR
NA11894	1735034	1735034	0.0908343	-0.13386	-0.0292003	-0.041032	0.0030282	0.00353981	0.00506069	0.00752326	0.00553904	0.0039015	EUR
NA11918	1733830	1733830	0.0943968	-0.128181	-0.0276304	-0.0368385	-0.00239461	-0.00232172	0.00429399	0.00483502	0.00138851	0.0107542	EUR
NA11919	1734484	1734484	0.0917321	-0.132632	-0.0257891	-0.0357152	0.000145454	0.00308565	0.00455966	0.00890685	0.000126851	0.00868581	EUR
NA11920	1735254	1735254	0.0932548	-0.134459	-0.0282462	-0.03988	-0.00294804	0.00415819	0.00789999	0.00792722	0.00392373	0.00030496	EUR
NA11930	1735684	1735684	0.0911903	-0.126304	-0.025473	-0.0371554	0.00129785	0.00271653	0.00790898	0.00868149	0.00138109	0.00497254	EUR
NA11933	1730928	1730928	0.0916661	-0.13083	-0.0260112	-0.0396196	-0.00144342	0.00367393	0.00214497	-0.000170853	0.00170646	0.00117591	EUR
NA11993	1729862	1729862	0.0903269	-0.132667	-0.0302673	-0.0402228	0.000910012	0.00454277	0.00524036	0.00996983	0.00207957	0.00112186	EUR
NA12003	1732690	1732690	0.0940397	-0.126168	-0.0294325	-0.0358663	-0.0006307	0.00486586	0.0106533	0.0210236	-0.000513714	0.0070048	EUR
NA12006	1735404	1735404	0.0943767	-0.133688	-0.0325867	-0.0372363	-0.00061786	0.000837051	0.00551121	0.00830825	-0.00185123	0.0073904	EUR
NA12046	1735844	1735844	0.0927586	-0.125389	-0.0266842	-0.0361403	-0.00355038	0.00608572	0.00686447	0.0156659	0.00280416	0.0106054	EUR
NA12056	1733906	1733906	0.0943891	-0.133357	-0.0332213	-0.0388716	-0.00234476	0.00165567	0.00601722	0.00793984	0.000667758	0.00898788	EUR
NA12145	1732332	1732332	0.0915779	-0.132706	-0.0284442	-0.0395768	-0.00151676	0.00193094	0.00483688	0.0102473	-0.000737663	0.00744493	EUR
NA12146	1731894	1731894	0.0914785	-0.132191	-0.0319035	-0.0387294	-0.00285258	0.00405298	0.00579426	0.00803464	0.00163538	0.00465145	EUR
NA12155	1735110	1735110	0.0938316	-0.134188	-0.0263195	-0.0365725	0.000137342	0.000233894	0.00430115	0.00588645	0.00367593	0.0160276	EUR
NA12156	1730118	1730118	0.0933909	-0.133448	-0.0312614	-0.0379188	-0.00318836	-0.00123229	0.00289647	0.00424333	0.00363443	0.00965502	EUR
NA12239	1728074	1728074	0.0924438	-0.129566	-0.0292556	-0.0367541	-0.000516281	0.00336936	0.00978385	0.0126463	0.000467375	-0.00184878	EUR
NA12249	1734010	1734010	0.0972798	-0.126591	-0.0252438	-0.0353663	-0.00288082	0.00820519	0.014462	0.020067	-0.000370637	0.00185154	EUR
NA12264	1734298	1734298	0.0926147	-0.130871	-0.0245943	-0.0361275	-0.000115779	0.00159267	0.00601983	0.0102663	0.000782802	0.0140816	EUR
NA12273	1734666	1734666	0.0890771	-0.133455	-0.0248689	-0.0388472	-0.0014897	-0.00114264	0.00304952	-2.3122e-05	0.000800321	0.00576541	EUR
NA12282	1732768	1732768	0.0907927	-0.131546	-0.0319026	-0.0388104	6.90733e-05	-0.000644237	0.0020024	0.00372081	7.97765e-05	0.00587646	EUR
NA12283	1735404	1735404	0.0901823	-0.128567	-0.0281171	-0.0391475	0.000773581	0.00055248	0.00300989	0.00124802	0.00432775	-0.000558647	EUR
NA12286	1728900	1728900	0.0925101	-0.125242	-0.0229357	-0.0355833	-0.00102168	0.00743683	0.00580733	0.00825605	-1.97351e-05	0.00476922	EUR
NA12287	1735182	1735182	0.0920591	-0.133456	-0.0264406	-0.0385282	-0.000552754	0.00119048	0.00402031	0.00445001	0.00357755	0.00993553	EUR
NA12342	1730932	1730932	0.0924328	-0.133052	-0.0277481	-0.0388291	-0.000449728	0.00021468	0.00650772	0.00650924	0.00300582	0.0102369	EUR
NA12347	1735562	1735562	0.0923339	-0.128275	-0.0265955	-0.0371566	0.00259651	0.0044642	0.00967906	0.0159373	0.00290428	0.0099147	EUR
NA12348	1734382	1734382	0.0938084	-0.127907	-0.0309394	-0.03672	-0.0010662	0.00377613	0.0063879	0.00805053	0.00192784	0.012579	EUR
NA12413	1733284	1733284	0.0925805	-0.129499	-0.0276162	-0.0380703	-0.000876167	0.000374854	0.00343506	0.00282902	-0.000184583	0.000222555	EUR
NA12414	1733870	1733870	0.0935277	-0.128538	-0.0295226	-0.0352889	-0.000676636	0.00249965	0.00595834	0.0111784	0.0021958	0.0108207	EUR
NA12489	1734780	1734780	0.093267	-0.133064	-0.0275091	-0.0419081	-0.00355448	0.00457922	0.003077	0.0059739	0.00208175	0.00967386	EUR
NA12546	1735012	1735012	0.0909614	-0.129788	-0.0253079	-0.0348738	-0.00256652	0.00142801	0.00296718	0.00522139	0.000477503	0.0122924	EUR
NA12716	1734222	1734222	0.0938132	-0.133914	-0.0302358	-0.0374652	-0.00197487	0.00223333	0.00772024	0.0129639	0.00162092	0.00969926	EUR
NA12717	1732422	1732422	0.0915495	-0.13087	-0.0291188	-0.037643	0.0022226	0.00364435	0.00517542	0.00675426	0.00196188	-0.00223808	EUR
NA12748	1733214	1733214	0.0942585	-0.128704	-0.0288005	-0.0430907	-0.000314037	0.00129683	0.00565739	0.0104206	0.00142495	0.0147814	EUR
NA12749	1733938	1733938	0.0941644	-0.132433	-0.0265028	-0.0385067	-0.000249744	-0.00143982	0.0046555	0.00714511	0.0015673	0.0103339	EUR
NA12760	1734112	1734112	0.0900975	-0.129323	-0.025527	-0.040034	-0.000184851	0.0036251	0.00151195	0.00775728	0.00331274	0.00721135	EUR
NA12761	1735398	1735398	0.0936591	-0.131941	-0.0327621	-0.0400525	-0.00313499	0.00173315	0.00700825	0.00564316	-0.00223856	0.00876036	EUR
NA12814	1735260	1735260	0.0916929	-0.133555	-0.0296859	-0.0391114	-0.000756351	0.00175163	0.00616553	0.0129513	0.000252804	0.0146073	EUR
NA12815	1734102	1734102	0.0939751	-0.129951	-0.0249228	-0.0366248	-0.00290227	0.00233151	0.00507691	0.00910865	0.00127569	0.0115766	EUR
NA12828	1732946	1732946	0.0929098	-0.129844	-0.0280705	-0.0395136	0.000192159	7.22886e-06	0.00422201	0.00431308	-0.000647885	0.00711048	EUR
NA12829	1731092	1731092	0.0915678	-0.133394	-0.0286292	-0.0401715	0.000961773	0.000544256	0.00296042	0.00568103	0.000774145	0.00869438	EUR
NA12843	1732238	1732238	0.0953588	-0.12888	-0.0266029	-0.0379321	-0.0016082	0.00333576	0.00725822	0.0112486	0.00199295	0.00267369	EUR
NA12873	1733056	1733056	0.0946105	-0.130578	-0.0270631	-0.0385153	-0.00309302	-1.48273e-05	0.00524308	0.0108054	0.00288146	0.00376737	EUR
NA12874	1735414	1735414	0.0908271	-0.131915	-0.026765	-0.0393345	0.00100246	0.00149547	0.00515808	0.00590152	0.00536966	0.000765061	EUR
NA12890	1733970	1733970	0.0932808	-0.129972	-0.0286154	-0.036618	-0.00353495	0.00162415	0.00563411	0.00968368	0.0020135	0.00596601	EUR
NA18548	1734776	1734776	0.123207	0.168819	-0.0182198	-0.0295867	0.00145868	0.0303066	-0.00780811	-0.00809489	0.00103682	0.00584268	EAS
NA18552	1734544	1734544	0.125003	0.172767	-0.0187416	-0.0299587	-0.00114581	0.0104467	-0.00194013	-0.00210016	0.00134045	0.00225503	EAS
NA18878	1734752	1734752	-0.28514	0.0161052	-0.000479998	-0.00179798	-0.00973486	0.0048986	0.0308379	-0.014527	0.0136444	0.00433306	AFR
NA18923	1731924	1731924	-0.28625	0.0179964	-0.00161313	-0.000952645	-0.00478849	0.00665751	0.0353985	-0.0209426	-0.00391593	0.00973703	AFR
NA18924	1729938	1729938	-0.283838	0.0193212	-0.00144153	-0.000137459	-0.00138831	0.00453347	0.0336766	-0.0202728	-0.0074015	0.00463123	AFR
NA18946	1730614	1730614	0.11995	0.166339	-0.0193413	-0.0223543	0.00345844	0.0706331	-0.0182357	-0.0193732	0.0037292	-0.000476103	EAS
NA18952	1734398	1734398	0.122889	0.167497	-0.0193007	-0.0212875	0.00141692	0.0644949	-0.0181792	-0.0228484	0.00166257	-0.00368605	EAS
NA18988	1725268	1725268	0.118681	0.167287	-0.014236	-0.0191757	0.0016081	0.0710972	-0.0161835	-0.0217729	0.000515247	-0.00224225	EAS
NA19035	1728548	1728548	-0.260941	0.0119605	0.00142055	-0.00036929	0.0822993	0.000869435	-0.0264145	0.0153168	-0.00812575	-0.00876439	AFR
NA19057	1734920	1734920	0.12307	0.164724	-0.0128209	-0.022698	-0.000168381	0.0676672	-0.0161223	-0.0154176	-0.000873913	0.00146319	EAS
NA19198	1729440	1729440	-0.289055	0.0181771	-0.00194102	-0.00184353	0.00219139	0.00341752	0.0378376	-0.0189654	-0.00185181	0.0155808	AFR
NA19319	1728382	1728382	-0.259482	0.0136031	-0.00177155	-0.00254236	0.0802262	-0.00222294	-0.0318811	0.0191308	-0.00384334	-0.0016202	AFR
NA19448	1733388	1733388	-0.256905	0.0124745	0.00232605	-0.00276081	0.0893149	0.00160962	-0.0384741	0.0219318	-0.00599547	0.00200646	AFR
NA19456	1721178	1721178	-0.262124	0.0166847	0.0019421	9.6826e-05	0.0810182	-0.00485489	-0.0287592	0.0218515	0.00630964	0.00181404	AFR
NA19466	1728230	1728230	-0.254628	0.0121851	0.00196124	-0.00249817	0.085479	-0.00294159	-0.0343003	0.0222529	-0.00231141	-0.0143167	AFR
NA19469	1732710	1732710	-0.258949	0.0136575	0.00466114	-0.00187907	0.0809746	-0.0022665	-0.0346871	0.0175387	0.00568181	0.00100028	AFR
NA19474	1725844	1725844	-0.255327	0.0115748	0.0043905	-0.00290561	0.0780107	-0.00262947	-0.0291513	0.0203124	0.0026746	0.00268391	AFR
NA19655	1717154	1717154	0.0774896	-0.0586809	-0.0542469	0.0396701	0.00125494	-0.00660583	-0.00603607	-0.0151596	-0.00164647	-0.00312328	AMR
NA19662	1733348	1733348	0.0906326	-0.0271276	-0.0709855	0.0746883	0.000494696	-0.00169689	-0.00303128	-0.0061873	-0.00102324	-0.00530756	AMR
NA19664	1732832	1732832	0.0853717	-0.00862477	-0.0756839	0.0882416	-0.000291241	-0.00117665	-0.00291336	-0.00086314	-1.12542e-05	-0.00587054	AMR
NA19700	1733842	1733842	-0.212203	-0.00783699	-0.00772748	-0.00752494	-0.00165812	0.00313184	0.0107584	0.00272684	0.00679787	0.00983324	AFR
NA19729	1732720	1732720	0.115008	0.0585866	-0.117745	0.180416	0.000692724	-5.30169e-05	0.00519262	0.0100429	-0.00145313	-0.00375019	AMR
NA19737	1732242	1732242	0.0844747	-0.0401959	-0.0562429	0.0451777	0.00163538	-0.00572809	-0.0075347	-0.0128039	0.00147526	-0.000342316	AMR
NA19783	1725448	1725448	0.10748	0.0215882	-0.100231	0.139859	-0.00140906	-0.00239631	0.000245539	0.000113853	8.93751e-05	0.00152719	AMR
NA19900	1735076	1735076	-0.216226	-0.00587918	-0.00263045	-0.00801536	-0.00285873	0.000719758	0.00472812	0.00288947	0.00163896	0.0101116	AFR
